"VPID","BNF","ATC","DDD","DDD_UOMCD"
"39077311000001102","","A11CC05","20","258685003"
"39046511000001105","","J05AX18","",""
"39046611000001109","","M03BX03","6","258684004"
"39046411000001106","","","",""
"39046311000001104","","L04AA45","",""
"39046211000001107","","L04AA45","",""
"39046111000001101","","R06AX29","20","258684004"
"39046011000001102","","R06AX29","20","258684004"
"39027311000001103","","","",""
"39027111000001100","","","",""
"39027211000001106","","","",""
"39027411000001105","","N05AH04","400","258684004"
"39002611000001100","","J01DI04","",""
"39002511000001104","","L01EL02","",""
"38973511000001106","","J07BB02","",""
"38976911000001105","","N06AF03","60","258684004"
"38931811000001107","","N05AA02","300","258684004"
"38932111000001105","","","",""
"38932011000001109","","","",""
"38931911000001102","","N05BA06","",""
"38931611000001108","","L01XJ03","",""
"38931711000001104","","L01XJ03","",""
"38931511000001109","","C10AX15","",""
"38931411000001105","","C10BA10","",""
"38932211000001104","","N02CC01","6","258684004"
"38931111000001100","","L01EM03","",""
"38931011000001101","","L01EM03","",""
"38931211000001106","","L01EM03","",""
"38931311000001103","","L01EM03","",""
"38925111000001100","","","",""
"38903811000001100","","A11HA01","150","258684004"
"38903611000001104","","L01EX14","",""
"38903711000001108","","L01EX14","",""
"38903911000001105","","G03XA01","",""
"38840211000001106","","A10BJ06","",""
"38840311000001103","","A10BJ06","",""
"38840111000001100","","A10BJ06","",""
"38839911000001107","","G03GA30","",""
"38839811000001102","","G03GA30","",""
"38812511000001103","","N01AX03","",""
"38812411000001102","","P01BA02","516","258684004"
"38776811000001108","","V01AA07","",""
"38776611000001109","","V01AA07","",""
"38776711000001100","","V01AA07","",""
"38776911000001103","","V01AA07","",""
"38773511000001102","","","",""
"38775911000001105","","","",""
"38775811000001100","","","",""
"38776511000001105","","J07BX01","",""
"38776411000001106","","J05AX27","",""
"38775711000001108","","M03BX01","50","258684004"
"38758311000001102","","","",""
"38752111000001102","","V04CH02","",""
"38752211000001108","","N02AA05","75","258684004"
"38752311000001100","","N02AA05","75","258684004"
"38752411000001107","","N02AA05","75","258684004"
"38737411000001106","","","",""
"38727211000001105","","V08CA09","",""
"38727311000001102","","V08CA09","",""
"38726711000001101","","D02BB02","",""
"38726911000001104","","J01MA23","",""
"38727011000001100","","J01MA23","",""
"38727611000001107","","J04AK03","",""
"38726811000001109","","J01CA04","1.5","258682000"
"38727411000001109","","L01XC38","",""
"38727511000001108","","L01XC38","",""
"38716911000001107","","V06DC02","",""
"38717011000001106","","","",""
"38716711000001105","","","",""
"38717211000001101","","B05XB03","",""
"38716511000001100","","B02BX09","",""
"38716611000001101","","B02BX09","",""
"38693611000001101","","B05XA02","",""
"38693711000001105","","B05XA02","",""
"38694311000001108","","B05XA02","",""
"38703311000001104","","","",""
"38703411000001106","","","",""
"38703211000001107","","L01XC24","",""
"38696611000001107","","L01DC03","",""
"38696711000001103","","N05AX08","5","258684004"
"38658911000001106","","N02CD03","7.5","258684004"
"38659111000001101","","S01KA02","",""
"38659511000001105","","N07XX08","",""
"38658711000001109","","R05CB03","1.5","258682000"
"38658811000001101","","R05CB03","1.5","258682000"
"38659011000001102","","","",""
"38659211000001107","","C07AB12","5","258684004"
"38626711000001106","","M05BC01","",""
"38626611000001102","","B05XA07","",""
"38618011000001100","","","",""
"38617711000001104","","L01XX44","",""
"38617911000001102","","L02BB06","",""
"38591611000001108","","L01XX27","",""
"38576111000001102","","","",""
"38576711000001101","","","",""
"38559511000001103","","B05XA05","",""
"38559411000001102","","N01AH51","",""
"38559611000001104","","A02BX02","4","258682000"
"38555411000001100","","","",""
"38555211000001104","","N02AJ06","",""
"38521911000001105","","A12CE02","",""
"38515511000001108","","N06AX27","",""
"38521811000001100","","A12CE02","",""
"38522111000001102","","B05BB01","",""
"38521711000001108","","A12BA51","",""
"38521211000001101","","J01GB03","",""
"38521311000001109","","J01GB03","",""
"38521411000001102","","J01GB03","",""
"38521511000001103","","J01GB03","",""
"38521611000001104","","J01GB03","",""
"38515611000001107","","B02BB01","",""
"38515711000001103","","","",""
"38515811000001106","","","",""
"38515411000001109","","S01EE03","",""
"38420811000001103","","V03AB23","",""
"38421011000001100","","M03AC04","",""
"38420911000001108","","H01BA01","",""
"38422111000001109","","C01CA03","",""
"38422211000001103","","C01CA03","",""
"38422311000001106","","C01CA03","",""
"38422411000001104","","C01CA03","",""
"38421711000001103","","N05CD08","",""
"38421811000001106","","N05CD08","",""
"38422011000001108","","C01CA03","",""
"38421911000001101","","C01CA03","",""
"38421611000001107","","N05CD08","",""
"38422511000001100","","J01CR05","",""
"38362211000001104","","L04AA03","5.4","258684004"
"38362011000001109","","L04AA03","5.4","258684004"
"38360611000001103","","","",""
"38360911000001109","","","",""
"38361411000001105","","","",""
"38361511000001109","","","",""
"38361711000001104","","","",""
"38359111000001105","","N01BA04","",""
"38344711000001107","","J01XA02","",""
"38344811000001104","","J01XA02","",""
"38344911000001109","","J01XA02","",""
"38344611000001103","","J01XA02","",""
"38345011000001109","","J01XA01","",""
"38345111000001105","","J01XA01","",""
"38344311000001108","","G03CA03","1.53","258684004"
"38344511000001102","","V03AB17","",""
"38344411000001101","","","",""
"38286011000001103","","N03AG04","2","258682000"
"38286111000001102","","N03AG04","2","258682000"
"38285711000001109","","R07AX02","300","258684004"
"38285911000001106","","N06AA10","75","258684004"
"38285811000001101","","N06AA10","75","258684004"
"38285311000001105","","G01AA51","",""
"38285611000001100","","","",""
"38285211000001102","","M03BX01","",""
"38285411000001103","","","",""
"38285511000001104","","","",""
"421341000","","J01AA02","100","258684004"
"38250711000001109","","S01LA06","",""
"38244211000001108","","J01GB06","",""
"38244411000001107","","M03BX01","",""
"38244511000001106","","M03BX01","",""
"38244611000001105","","M03BX01","",""
"38244711000001101","","M03BX01","",""
"38244311000001100","","G02CX01","165","258684004"
"38244811000001109","","","",""
"38235011000001100","","L01XC25","",""
"38234711000001102","","L01BC02","",""
"38234811000001105","","B05XA11","",""
"38235111000001104","","L01XC37","",""
"38196411000001108","","R03CC03","",""
"38195711000001105","","","",""
"38196511000001107","","R03CC03","",""
"38196611000001106","","R03CC03","",""
"38196711000001102","","R03CC03","",""
"38196811000001105","","R03CC03","",""
"38196911000001100","","R03CC03","",""
"38196211000001109","","L04AA43","",""
"38196311000001101","","M05BX06","",""
"38196111000001103","","L04AB02","3.75","258684004"
"38196011000001104","","L04AB02","3.75","258684004"
"38195911000001107","","","",""
"38195811000001102","","","",""
"376689003","","N06AX05","300","258684004"
"376690007","","N06AX05","300","258684004"
"38162311000001103","","L04AA29","10","258684004"
"38108911000001103","","L01BC01","",""
"38108611000001109","","L01XX71","",""
"38108711000001100","","N01AF01","",""
"38108811000001108","","B02BD06","",""
"38096911000001109","","L04AA42","",""
"38097011000001108","","L04AA42","",""
"429828006","","C08CA01","5","258684004"
"38096811000001104","","C01CA02","",""
"38096711000001107","","","",""
"38082411000001101","","B02BD11","",""
"38082811000001104","","A10BJ01","286","258685003"
"38082511000001102","","N05CD08","",""
"38082611000001103","","J01FF01","",""
"38082711000001107","","J01FF01","",""
"38072111000001103","","A02BC01","20","258684004"
"38072211000001109","","A02BC01","20","258684004"
"38071711000001109","","","",""
"38071811000001101","","","",""
"38071911000001106","","","",""
"38072011000001104","","","",""
"38067811000001104","","N05AC04","",""
"38067611000001103","","L04AA44","",""
"38066011000001107","","S01XA23","",""
"38064411000001106","","L01BC52","",""
"38064611000001109","","L01BC52","",""
"38064811000001108","","L01BC52","",""
"38065011000001103","","L01BC52","",""
"38065211000001108","","L01BC52","",""
"38065411000001107","","L01BC52","",""
"38065611000001105","","L01BC52","",""
"38065711000001101","","L01BC52","",""
"38065811000001109","","L01BC52","",""
"38063911000001100","","N02AJ06","",""
"38064011000001102","","L01BC52","",""
"38064111000001101","","L01BC52","",""
"38064211000001107","","L01BC52","",""
"38064311000001104","","L01BC52","",""
"38065911000001104","","","",""
"38064511000001105","","L01BC52","",""
"38064711000001100","","L01BC52","",""
"38064911000001103","","L01BC52","",""
"38065111000001102","","L01BC52","",""
"38065311000001100","","L01BC52","",""
"38065511000001106","","L01BC52","",""
"38030511000001109","","L04AA44","",""
"38028111000001101","","L01BC52","",""
"38028211000001107","","L01BC52","",""
"38028311000001104","","L01BC52","",""
"38028411000001106","","L01BC52","",""
"38028511000001105","","L01BC52","",""
"38028611000001109","","L01BC52","",""
"38028711000001100","","L01BC52","",""
"38028811000001108","","L01BC52","",""
"38028911000001103","","L01BC52","",""
"38027911000001104","","D10AD53","",""
"38029411000001103","","A02BX02","",""
"38028011000001102","","L01BC52","",""
"38029211000001102","","","",""
"38030411000001105","","","",""
"38029311000001105","","","",""
"38019311000001102","","C08CA09","4","258684004"
"38018711000001107","","D11AH05","",""
"38018811000001104","","D11AH05","",""
"38019111000001104","","B01AB01","",""
"38019411000001109","","C01BB01","",""
"38018911000001109","","N01AH01","",""
"38020211000001109","","N03AX16","300","258684004"
"38019611000001107","","N03AX16","300","258684004"
"38019811000001106","","N03AX16","300","258684004"
"38019911000001101","","N03AX16","300","258684004"
"38020111000001103","","N03AX16","300","258684004"
"38019511000001108","","N03AX16","300","258684004"
"38019711000001103","","N03AX16","300","258684004"
"38020011000001104","","N03AX16","300","258684004"
"38019211000001105","","N01AX03","",""
"38007911000001105","","S01XA27","",""
"38007711000001108","","L01ED02","",""
"38003311000001102","","N06AX16","100","258684004"
"38003011000001100","","","",""
"376652001","","V03AE02","6.4","258682000"
"37949111000001107","","L04AD02","5","258684004"
"37948811000001107","","","",""
"37948711000001104","","","",""
"37948911000001102","","B02BX07","",""
"37949011000001106","","A11CA01","",""
"37925411000001102","","","",""
"37925511000001103","","B01AC11","150","258685003"
"37914011000001102","","J01DH52","",""
"37899311000001107","","L01EX13","",""
"37899411000001100","","M02AA15","",""
"37899611000001102","","L01XX24","",""
"37899211000001104","","","",""
"37869611000001100","","A12BA51","",""
"37869711000001109","","A12BA51","",""
"37868911000001103","","N06AA10","75","258684004"
"37869011000001107","","N06AA10","75","258684004"
"37867611000001105","","L01EH02","",""
"37867111000001102","","","",""
"37867011000001103","","B02BD07","",""
"37866411000001105","","","",""
"37867411000001107","","","",""
"37866511000001109","","","",""
"37867311000001100","","","",""
"37869811000001101","","A11CA01","50000","767525000"
"37867511000001106","","","",""
"37854711000001104","","L01ED04","",""
"37854811000001107","","L04AB05","14","258684004"
"37854611000001108","","R03DX10","540","258685003"
"37844411000001108","","L01AA01","",""
"37844511000001107","","L01AA01","",""
"37844611000001106","","L01AA01","",""
"37844711000001102","","L01AA01","",""
"37844811000001105","","L01AA01","",""
"37844911000001100","","L01AA01","",""
"37844111000001103","","L01XA01","",""
"37844211000001109","","L01XA01","",""
"37844311000001101","","L01XA01","",""
"37843111000001100","","L01XA01","",""
"37843211000001106","","L01XA01","",""
"37843311000001103","","L01XA01","",""
"37843411000001105","","L01XA01","",""
"37843511000001109","","L01XA01","",""
"37843611000001108","","L01XA01","",""
"37843711000001104","","L01XA01","",""
"37843811000001107","","L01XA01","",""
"37843911000001102","","L01XA01","",""
"37844011000001104","","L01XA01","",""
"37845311000001102","","J05AR12","",""
"37829111000001100","","L01XC02","",""
"37829211000001106","","L01XC02","",""
"37829311000001103","","L01XC02","",""
"37829511000001109","","L01XC02","",""
"37829611000001108","","L01XC02","",""
"37828811000001100","","A06AH05","200","258685003"
"37828711000001108","","","",""
"37829011000001101","","L01XC02","",""
"37799711000001108","","P02CB02","",""
"37799611000001104","","P02CB02","",""
"37761911000001109","","B01AX07","",""
"37764411000001104","","B05BA10","",""
"37764511000001100","","N07BA01","60","258684004"
"37762011000001102","","","",""
"37762711000001100","","A07EC02","1.5","258682000"
"37762111000001101","","","",""
"37762211000001107","","","",""
"37762311000001104","","","",""
"37762511000001105","","","",""
"37762411000001106","","","",""
"37762611000001109","","B06AC05","",""
"37752911000001108","","L01EX12","",""
"37753611000001107","","H05AA02","20","258685003"
"37753511000001108","","H05AA02","20","258685003"
"37752511000001101","","L02BB04","160","258684004"
"37752611000001102","","V08CA02","",""
"37752711000001106","","V08CA02","",""
"37753711000001103","","V08AB09","",""
"37753811000001106","","V08AB09","",""
"37723211000001106","","L01XK04","",""
"37723111000001100","","L01XK04","",""
"37693111000001103","","R01AB06","",""
"37697711000001107","","N05AH02","300","258684004"
"37697911000001109","","N05AH02","300","258684004"
"37698011000001106","","N05AH02","300","258684004"
"37697511000001102","","N05AH02","300","258684004"
"37697811000001104","","N05AH02","300","258684004"
"37692011000001108","","","",""
"37692711000001105","","R03BB04","5","258685003"
"37692511000001100","","R03AL06","",""
"37692311000001106","","R03AC19","5","258685003"
"37691111000001104","","G03GA01","",""
"37697411000001101","","B05XA05","",""
"37617211000001101","","L01XC32","",""
"37617911000001105","","L01ED05","",""
"37617811000001100","","L01ED05","",""
"37617311000001109","","H05BX01","",""
